2023-03-10 22:46:40,220 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-10 23:06:49,757 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=448.778742 client_order_id=480 message='%d is not a valid volume'
2023-03-10 23:06:51,740 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=450.761512 client_order_id=482 message='%d is not a valid volume'
2023-03-10 23:06:51,956 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=450.976914 client_order_id=484 message='%d is not a valid volume'
2023-03-10 23:06:52,213 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=451.234687 client_order_id=486 message='%d is not a valid volume'
2023-03-10 23:06:52,439 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=451.460168 client_order_id=488 message='%d is not a valid volume'
2023-03-10 23:07:17,941 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=476.962274 client_order_id=490 message='%d is not a valid volume'
2023-03-10 23:07:18,251 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=477.272668 client_order_id=492 message='%d is not a valid volume'
2023-03-10 23:07:18,495 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=477.516467 client_order_id=494 message='%d is not a valid volume'
2023-03-10 23:07:18,739 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=477.760129 client_order_id=496 message='%d is not a valid volume'
2023-03-10 23:07:18,940 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=477.961834 client_order_id=498 message='%d is not a valid volume'
2023-03-10 23:07:19,191 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=478.212117 client_order_id=500 message='%d is not a valid volume'
2023-03-10 23:07:20,762 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=479.783100 client_order_id=502 message='%d is not a valid volume'
2023-03-10 23:07:21,695 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=480.716756 client_order_id=504 message='%d is not a valid volume'
2023-03-10 23:07:22,003 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=481.024094 client_order_id=506 message='%d is not a valid volume'
2023-03-10 23:07:22,265 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=481.281386 client_order_id=508 message='%d is not a valid volume'
2023-03-10 23:07:26,473 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=485.494326 client_order_id=510 message='%d is not a valid volume'
2023-03-10 23:07:27,027 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=486.047326 client_order_id=512 message='%d is not a valid volume'
2023-03-10 23:07:27,248 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=486.268163 client_order_id=514 message='%d is not a valid volume'
2023-03-10 23:07:27,443 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=486.464471 client_order_id=516 message='%d is not a valid volume'
2023-03-10 23:07:28,211 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=487.232062 client_order_id=518 message='%d is not a valid volume'
2023-03-10 23:07:30,029 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=489.050340 client_order_id=520 message='%d is not a valid volume'
2023-03-10 23:07:30,200 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=489.221270 client_order_id=522 message='%d is not a valid volume'
2023-03-10 23:07:30,446 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=489.467692 client_order_id=524 message='%d is not a valid volume'
2023-03-10 23:07:30,746 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=489.765260 client_order_id=526 message='%d is not a valid volume'
2023-03-10 23:07:47,022 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=506.040827 client_order_id=528 message='%d is not a valid volume'
2023-03-10 23:07:47,272 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=506.290862 client_order_id=530 message='%d is not a valid volume'
2023-03-10 23:07:48,962 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=507.981801 client_order_id=532 message='%d is not a valid volume'
2023-03-10 23:07:55,023 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=514.043164 client_order_id=534 message='%d is not a valid volume'
2023-03-10 23:07:58,937 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=517.958791 client_order_id=536 message='%d is not a valid volume'
2023-03-10 23:07:59,273 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=518.290081 client_order_id=538 message='%d is not a valid volume'
2023-03-10 23:07:59,502 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=518.523833 client_order_id=540 message='%d is not a valid volume'
2023-03-10 23:08:02,690 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=521.711456 client_order_id=542 message='%d is not a valid volume'
2023-03-10 23:08:03,014 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=522.034445 client_order_id=544 message='%d is not a valid volume'
2023-03-10 23:08:04,510 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=523.531248 client_order_id=546 message='%d is not a valid volume'
2023-03-10 23:08:04,724 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=523.745235 client_order_id=548 message='%d is not a valid volume'
2023-03-10 23:08:05,025 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=524.046232 client_order_id=550 message='%d is not a valid volume'
2023-03-10 23:08:05,216 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=524.237322 client_order_id=552 message='%d is not a valid volume'
2023-03-10 23:08:05,530 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=524.551980 client_order_id=554 message='%d is not a valid volume'
2023-03-10 23:08:05,704 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=524.725267 client_order_id=556 message='%d is not a valid volume'
2023-03-10 23:08:06,030 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=525.051771 client_order_id=558 message='%d is not a valid volume'
2023-03-10 23:08:06,212 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=525.233583 client_order_id=560 message='%d is not a valid volume'
2023-03-10 23:08:14,783 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=533.804261 client_order_id=562 message='%d is not a valid volume'
2023-03-10 23:08:14,951 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=533.972038 client_order_id=564 message='%d is not a valid volume'
2023-03-10 23:08:15,241 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=534.261554 client_order_id=566 message='%d is not a valid volume'
2023-03-10 23:08:15,444 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=534.464586 client_order_id=568 message='%d is not a valid volume'
2023-03-10 23:08:24,451 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=543.471721 client_order_id=570 message='%d is not a valid volume'
2023-03-10 23:08:24,697 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=543.717466 client_order_id=572 message='%d is not a valid volume'
2023-03-10 23:08:25,012 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=544.033303 client_order_id=574 message='%d is not a valid volume'
2023-03-10 23:08:25,209 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=544.228909 client_order_id=576 message='%d is not a valid volume'
2023-03-10 23:08:25,495 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=544.515777 client_order_id=578 message='%d is not a valid volume'
2023-03-10 23:08:25,757 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=544.778181 client_order_id=580 message='%d is not a valid volume'
2023-03-10 23:08:26,018 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=545.038362 client_order_id=582 message='%d is not a valid volume'
2023-03-10 23:08:26,215 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=545.233531 client_order_id=584 message='%d is not a valid volume'
2023-03-10 23:08:26,748 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=545.769211 client_order_id=586 message='%d is not a valid volume'
2023-03-10 23:08:28,774 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=547.795027 client_order_id=588 message='%d is not a valid volume'
2023-03-10 23:08:30,774 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=549.794550 client_order_id=590 message='%d is not a valid volume'
2023-03-10 23:08:31,024 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=550.045488 client_order_id=592 message='%d is not a valid volume'
2023-03-10 23:08:32,187 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=551.208144 client_order_id=594 message='%d is not a valid volume'
2023-03-10 23:08:32,518 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=551.539339 client_order_id=596 message='%d is not a valid volume'
2023-03-10 23:08:32,686 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=551.706894 client_order_id=598 message='%d is not a valid volume'
2023-03-10 23:08:32,960 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=551.981296 client_order_id=600 message='%d is not a valid volume'
2023-03-10 23:08:33,238 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=552.258145 client_order_id=602 message='%d is not a valid volume'
2023-03-10 23:08:33,490 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=552.511211 client_order_id=604 message='%d is not a valid volume'
2023-03-10 23:08:33,693 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=552.714583 client_order_id=606 message='%d is not a valid volume'
2023-03-10 23:08:37,275 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=556.295106 client_order_id=608 message='%d is not a valid volume'
2023-03-10 23:08:37,705 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=556.723902 client_order_id=610 message='%d is not a valid volume'
2023-03-10 23:08:37,971 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=556.991662 client_order_id=612 message='%d is not a valid volume'
2023-03-10 23:08:38,766 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=557.787172 client_order_id=614 message='%d is not a valid volume'
2023-03-10 23:08:39,003 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=558.024190 client_order_id=616 message='%d is not a valid volume'
2023-03-10 23:08:40,713 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=559.733335 client_order_id=618 message='%d is not a valid volume'
2023-03-10 23:08:41,030 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=560.051104 client_order_id=620 message='%d is not a valid volume'
2023-03-10 23:08:41,258 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=560.278222 client_order_id=622 message='%d is not a valid volume'
2023-03-10 23:08:41,995 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=561.015147 client_order_id=624 message='%d is not a valid volume'
2023-03-10 23:08:42,227 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=561.247920 client_order_id=626 message='%d is not a valid volume'
2023-03-10 23:08:42,532 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=561.553142 client_order_id=628 message='%d is not a valid volume'
2023-03-10 23:08:42,699 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=561.719858 client_order_id=630 message='%d is not a valid volume'
2023-03-10 23:08:43,010 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=562.030858 client_order_id=632 message='%d is not a valid volume'
2023-03-10 23:08:43,524 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=562.543661 client_order_id=634 message='%d is not a valid volume'
2023-03-10 23:08:43,733 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=562.753838 client_order_id=636 message='%d is not a valid volume'
2023-03-10 23:08:43,955 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=562.973067 client_order_id=638 message='%d is not a valid volume'
2023-03-10 23:08:44,687 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=563.708280 client_order_id=640 message='%d is not a valid volume'
2023-03-10 23:08:51,957 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=570.973851 client_order_id=642 message='%d is not a valid volume'
2023-03-10 23:08:52,259 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=571.279488 client_order_id=644 message='%d is not a valid volume'
2023-03-10 23:08:52,488 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=571.506591 client_order_id=646 message='%d is not a valid volume'
2023-03-10 23:08:53,013 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=572.034376 client_order_id=648 message='%d is not a valid volume'
2023-03-10 23:08:53,521 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=572.542295 client_order_id=650 message='%d is not a valid volume'
2023-03-10 23:08:53,753 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=572.774520 client_order_id=652 message='%d is not a valid volume'
2023-03-10 23:09:26,040 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=605.043572 client_order_id=654 message='%d is not a valid volume'
2023-03-10 23:09:26,270 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=605.275862 client_order_id=656 message='%d is not a valid volume'
2023-03-10 23:09:59,522 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=638.525633 client_order_id=658 message='%d is not a valid volume'
2023-03-10 23:10:03,966 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=642.968810 client_order_id=660 message='%d is not a valid volume'
2023-03-10 23:10:04,251 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=643.254638 client_order_id=662 message='%d is not a valid volume'
2023-03-10 23:10:04,751 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=643.752186 client_order_id=664 message='%d is not a valid volume'
2023-03-10 23:10:05,018 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=644.020406 client_order_id=666 message='%d is not a valid volume'
2023-03-10 23:10:05,252 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=644.254183 client_order_id=668 message='%d is not a valid volume'
2023-03-10 23:10:18,470 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=657.473235 client_order_id=670 message='%d is not a valid volume'
2023-03-10 23:10:31,270 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=670.273393 client_order_id=672 message='%d is not a valid volume'
2023-03-10 23:10:54,752 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=693.754835 client_order_id=674 message='%d is not a valid volume'
2023-03-10 23:11:12,750 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=711.752523 client_order_id=676 message='%d is not a valid volume'
2023-03-10 23:11:13,051 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=712.053846 client_order_id=678 message='%d is not a valid volume'
2023-03-10 23:11:13,535 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=712.538266 client_order_id=680 message='%d is not a valid volume'
2023-03-10 23:11:13,740 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=712.742721 client_order_id=682 message='%d is not a valid volume'
2023-03-10 23:11:14,023 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=713.025497 client_order_id=684 message='%d is not a valid volume'
2023-03-10 23:11:15,211 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=714.214376 client_order_id=686 message='%d is not a valid volume'
2023-03-10 23:11:15,499 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=714.501989 client_order_id=688 message='%d is not a valid volume'
2023-03-10 23:11:15,740 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=714.742749 client_order_id=690 message='%d is not a valid volume'
2023-03-10 23:11:16,773 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=715.776416 client_order_id=692 message='%d is not a valid volume'
2023-03-10 23:11:16,989 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=715.991819 client_order_id=694 message='%d is not a valid volume'
2023-03-10 23:11:17,272 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=716.274462 client_order_id=696 message='%d is not a valid volume'
2023-03-10 23:11:17,740 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=716.739724 client_order_id=698 message='%d is not a valid volume'
2023-03-10 23:11:18,273 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=717.275639 client_order_id=700 message='%d is not a valid volume'
2023-03-10 23:11:18,459 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=717.461774 client_order_id=702 message='%d is not a valid volume'
2023-03-10 23:11:18,733 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=717.735681 client_order_id=704 message='%d is not a valid volume'
2023-03-10 23:11:19,250 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=718.253032 client_order_id=706 message='%d is not a valid volume'
2023-03-10 23:11:19,524 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=718.526579 client_order_id=708 message='%d is not a valid volume'
2023-03-10 23:11:21,258 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=720.260745 client_order_id=710 message='%d is not a valid volume'
2023-03-10 23:11:21,540 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=720.543189 client_order_id=712 message='%d is not a valid volume'
2023-03-10 23:11:22,236 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=721.237491 client_order_id=714 message='%d is not a valid volume'
2023-03-10 23:11:22,542 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=721.544854 client_order_id=716 message='%d is not a valid volume'
2023-03-10 23:11:22,766 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=721.767787 client_order_id=718 message='%d is not a valid volume'
2023-03-10 23:11:22,965 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=721.968461 client_order_id=720 message='%d is not a valid volume'
2023-03-10 23:11:23,221 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=722.223907 client_order_id=722 message='%d is not a valid volume'
2023-03-10 23:11:23,512 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=722.514742 client_order_id=724 message='%d is not a valid volume'
2023-03-10 23:11:24,292 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=723.293719 client_order_id=726 message='%d is not a valid volume'
2023-03-10 23:11:24,482 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=723.484054 client_order_id=728 message='%d is not a valid volume'
2023-03-10 23:11:24,715 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=723.713684 client_order_id=730 message='%d is not a valid volume'
2023-03-10 23:11:25,243 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=724.245703 client_order_id=732 message='%d is not a valid volume'
2023-03-10 23:11:25,494 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=724.496536 client_order_id=734 message='%d is not a valid volume'
2023-03-10 23:11:25,706 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=724.708442 client_order_id=736 message='%d is not a valid volume'
2023-03-10 23:11:27,300 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=726.302096 client_order_id=738 message='%d is not a valid volume'
2023-03-10 23:11:27,510 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=726.512728 client_order_id=740 message='%d is not a valid volume'
2023-03-10 23:11:27,750 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=726.752240 client_order_id=742 message='%d is not a valid volume'
2023-03-10 23:11:37,035 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=736.037579 client_order_id=744 message='%d is not a valid volume'
2023-03-10 23:11:42,526 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=741.527376 client_order_id=746 message='%d is not a valid volume'
2023-03-10 23:11:48,457 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=747.459424 client_order_id=748 message='%d is not a valid volume'
2023-03-10 23:12:11,539 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=770.541025 client_order_id=750 message='%d is not a valid volume'
2023-03-10 23:12:18,004 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=777.006562 client_order_id=752 message='%d is not a valid volume'
2023-03-10 23:12:18,226 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=777.228089 client_order_id=754 message='%d is not a valid volume'
2023-03-10 23:12:18,505 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=777.507406 client_order_id=756 message='%d is not a valid volume'
2023-03-10 23:12:18,731 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=777.730688 client_order_id=758 message='%d is not a valid volume'
2023-03-10 23:12:18,976 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=777.977837 client_order_id=760 message='%d is not a valid volume'
2023-03-10 23:12:19,218 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=778.219459 client_order_id=762 message='%d is not a valid volume'
2023-03-10 23:12:59,499 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=818.500081 client_order_id=764 message='%d is not a valid volume'
2023-03-10 23:12:59,732 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=818.733467 client_order_id=766 message='%d is not a valid volume'
2023-03-10 23:12:59,966 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=818.968565 client_order_id=768 message='%d is not a valid volume'
2023-03-10 23:13:01,218 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=820.220598 client_order_id=770 message='%d is not a valid volume'
2023-03-10 23:13:01,454 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=820.456735 client_order_id=772 message='%d is not a valid volume'
2023-03-10 23:13:01,795 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=820.796531 client_order_id=774 message='%d is not a valid volume'
2023-03-10 23:13:01,998 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=821.000588 client_order_id=776 message='%d is not a valid volume'
2023-03-10 23:13:02,207 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=821.209094 client_order_id=778 message='%d is not a valid volume'
2023-03-10 23:13:02,500 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=821.502205 client_order_id=780 message='%d is not a valid volume'
2023-03-10 23:13:02,734 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=821.735900 client_order_id=782 message='%d is not a valid volume'
2023-03-10 23:13:02,982 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=821.983633 client_order_id=784 message='%d is not a valid volume'
2023-03-10 23:13:03,211 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=822.213355 client_order_id=786 message='%d is not a valid volume'
2023-03-10 23:13:13,955 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=832.957510 client_order_id=788 message='%d is not a valid volume'
2023-03-10 23:13:25,528 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=844.529389 client_order_id=790 message='%d is not a valid volume'
2023-03-10 23:13:25,769 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=844.771560 client_order_id=792 message='%d is not a valid volume'
2023-03-10 23:13:29,232 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=848.233988 client_order_id=794 message='%d is not a valid volume'
2023-03-10 23:13:29,546 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=848.548370 client_order_id=796 message='%d is not a valid volume'
2023-03-10 23:13:29,777 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=848.777800 client_order_id=798 message='%d is not a valid volume'
2023-03-10 23:13:29,976 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=848.977758 client_order_id=800 message='%d is not a valid volume'
2023-03-10 23:13:30,220 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=849.222125 client_order_id=802 message='%d is not a valid volume'
2023-03-10 23:13:31,509 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=850.510817 client_order_id=804 message='%d is not a valid volume'
2023-03-10 23:13:31,734 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=850.735851 client_order_id=806 message='%d is not a valid volume'
2023-03-10 23:13:32,000 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=851.002732 client_order_id=808 message='%d is not a valid volume'
2023-03-10 23:13:32,269 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=851.271268 client_order_id=810 message='%d is not a valid volume'
2023-03-10 23:13:32,518 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=851.519636 client_order_id=812 message='%d is not a valid volume'
2023-03-10 23:13:32,755 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=851.756434 client_order_id=814 message='%d is not a valid volume'
2023-03-10 23:13:34,488 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=853.490017 client_order_id=816 message='%d is not a valid volume'
2023-03-10 23:13:46,556 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=865.557812 client_order_id=818 message='%d is not a valid volume'
2023-03-10 23:13:47,550 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=866.549073 client_order_id=820 message='%d is not a valid volume'
2023-03-10 23:13:53,778 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=872.779454 client_order_id=822 message='%d is not a valid volume'
2023-03-10 23:13:54,303 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=873.303423 client_order_id=824 message='%d is not a valid volume'
2023-03-10 23:13:57,763 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=876.764902 client_order_id=826 message='%d is not a valid volume'
2023-03-10 23:13:58,045 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=877.046618 client_order_id=828 message='%d is not a valid volume'
2023-03-10 23:13:58,266 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=877.268162 client_order_id=830 message='%d is not a valid volume'
2023-03-10 23:13:58,456 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=877.458169 client_order_id=832 message='%d is not a valid volume'
2023-03-10 23:13:58,999 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=878.000975 client_order_id=834 message='%d is not a valid volume'
2023-03-10 23:14:01,204 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=880.206217 client_order_id=836 message='%d is not a valid volume'
2023-03-10 23:14:01,464 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=880.466392 client_order_id=838 message='%d is not a valid volume'
2023-03-10 23:14:01,708 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=880.709625 client_order_id=840 message='%d is not a valid volume'
2023-03-10 23:14:01,970 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=880.972289 client_order_id=842 message='%d is not a valid volume'
2023-03-10 23:14:02,290 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=881.292229 client_order_id=844 message='%d is not a valid volume'
2023-03-10 23:14:02,522 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=881.523021 client_order_id=846 message='%d is not a valid volume'
2023-03-10 23:14:02,774 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=881.776049 client_order_id=848 message='%d is not a valid volume'
2023-03-10 23:14:07,267 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=886.268257 client_order_id=850 message='%d is not a valid volume'
2023-03-10 23:14:07,463 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=886.465442 client_order_id=852 message='%d is not a valid volume'
2023-03-10 23:14:07,775 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=886.773688 client_order_id=854 message='%d is not a valid volume'
2023-03-10 23:14:08,718 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=887.720009 client_order_id=856 message='%d is not a valid volume'
2023-03-10 23:14:09,048 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=888.049900 client_order_id=858 message='%d is not a valid volume'
2023-03-10 23:14:09,234 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=888.235601 client_order_id=860 message='%d is not a valid volume'
2023-03-10 23:14:09,454 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=888.456053 client_order_id=862 message='%d is not a valid volume'
2023-03-10 23:14:12,508 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=891.507339 client_order_id=864 message='%d is not a valid volume'
